id,route_id,direction_id,stop_id,order
383,9,0,CC340,27
11742,602,1,CC340,3
103,6,0,CC350,13
384,9,0,CC350,28
11743,602,1,CC350,4
200,6,1,CC360,49
11734,602,0,CC360,3
199,6,1,CC370,48
11733,602,0,CC370,2
104,6,0,CC380,14
385,9,0,CC380,29
11744,602,1,CC380,5
379,9,0,CC510,23
380,9,0,CC520,24
381,9,0,CC530,25
382,9,0,CC535,26
377,9,0,CC550,21
392,9,1,CC560,6
394,9,1,CC570,8
378,9,0,CC575,22
391,9,1,CC580,5
390,9,1,CC600,4
389,9,1,CC610,3
393,9,1,CC700,7
3732,56,0,CC700,44
3736,56,1,CC700,1
3731,56,0,CC705,43
3737,56,1,CC710,2
3738,56,1,CC720,3
3730,56,0,CC725,42
3739,56,1,CC730,4
3729,56,0,CC735,41
37,5,0,CD007,1
90,5,1,CD007,27
1034,16,1,CD007,48
969,16,0,CD008,30
714,12,1,CD010,43
804,14,1,CD010,18
922,15,1,CD010,31
1167,18,1,CD010,22
12264,624,1,CD010,35
631,12,0,CD015,11
767,14,0,CD015,34
861,15,0,CD015,21
1124,18,0,CD015,11
12191,624,0,CD015,8
715,12,1,CD020,44
805,14,1,CD020,19
923,15,1,CD020,32
1168,18,1,CD020,23
12265,624,1,CD020,36
630,12,0,CD030,10
766,14,0,CD030,33
860,15,0,CD030,20
1123,18,0,CD030,10
12190,624,0,CD030,7
249,7,0,CD040,37
716,12,1,CD040,45
806,14,1,CD040,20
924,15,1,CD040,33
1060,17,0,CD040,26
1169,18,1,CD040,24
12266,624,1,CD040,37
315,7,1,CD050,32
629,12,0,CD050,9
765,14,0,CD050,32
859,15,0,CD050,19
1089,17,1,CD050,15
1122,18,0,CD050,9
12189,624,0,CD050,6
250,7,0,CD060,38
717,12,1,CD060,46
807,14,1,CD060,21
925,15,1,CD060,34
1061,17,0,CD060,27
1170,18,1,CD060,25
12267,624,1,CD060,38
251,7,0,CD080,39
718,12,1,CD080,47
808,14,1,CD080,22
926,15,1,CD080,35
1062,17,0,CD080,28
1171,18,1,CD080,26
12268,624,1,CD080,39
314,7,1,CD090,31
628,12,0,CD090,8
764,14,0,CD090,31
858,15,0,CD090,18
1088,17,1,CD090,14
1121,18,0,CD090,8
12188,624,0,CD090,5
252,7,0,CD100,40
719,12,1,CD100,48
809,14,1,CD100,23
927,15,1,CD100,36
1063,17,0,CD100,29
1172,18,1,CD100,27
12269,624,1,CD100,40
313,7,1,CD110,30
627,12,0,CD110,7
763,14,0,CD110,30
857,15,0,CD110,17
1087,17,1,CD110,13
1120,18,0,CD110,7
12187,624,0,CD110,4
253,7,0,CD120,41
720,12,1,CD120,49
810,14,1,CD120,24
928,15,1,CD120,37
1064,17,0,CD120,30
1173,18,1,CD120,28
12270,624,1,CD120,41
312,7,1,CD130,29
626,12,0,CD130,6
762,14,0,CD130,29
856,15,0,CD130,16
1086,17,1,CD130,12
1119,18,0,CD130,6
12186,624,0,CD130,3
311,7,1,CD140,28
625,12,0,CD140,5
761,14,0,CD140,28
855,15,0,CD140,15
1085,17,1,CD140,11
1118,18,0,CD140,5
12185,624,0,CD140,2
254,7,0,CD150,42
721,12,1,CD150,50
811,14,1,CD150,25
929,15,1,CD150,38
1065,17,0,CD150,31
1174,18,1,CD150,29
12271,624,1,CD150,42
3740,56,1,CD200,5
3728,56,0,CD205,40
3727,56,0,CD215,39
386,9,0,CD300,30
387,9,1,CD415,1
968,16,0,CD900,29
1217,19,1,CD900,3
1007,16,1,CD910,21
1213,19,0,CD910,35
388,9,1,CD925,2
89,5,1,CD940,26
198,6,1,CD940,47
310,7,1,CD940,27
624,12,0,CD940,4
760,14,0,CD940,27
854,15,0,CD940,14
1084,17,1,CD940,10
1117,18,0,CD940,4
2555,39,1,CD940,1
2937,45,0,CD940,1
3843,57,0,CD940,64
4126,61,0,CD940,86
4793,75,0,CD940,62
6403,97,0,CD940,1
6781,114,0,CD940,54
11732,602,0,CD940,1
12184,624,0,CD940,1
38,5,0,CD945,2
105,6,0,CD945,15
255,7,0,CD945,43
722,12,1,CD945,51
812,14,1,CD945,26
930,15,1,CD945,39
1066,17,0,CD945,32
1175,18,1,CD945,30
2535,39,0,CD945,67
2966,45,1,CD945,17
3892,57,1,CD945,49
4187,61,1,CD945,61
4794,75,1,CD945,1
6454,97,1,CD945,21
6782,114,1,CD945,1
11745,602,1,CD945,6
12272,624,1,CD945,43
8,1,0,CD990,8
19,1,1,CD995,6
7,1,0,CD998,7
20,1,1,CD999,7
1225,19,1,CE010,11
1205,19,0,CE020,27
1224,19,1,CE040,10
1206,19,0,CE050,28
1223,19,1,CE060,9
1207,19,0,CE070,29
1208,19,0,CE080,30
1222,19,1,CE090,8
1209,19,0,CE100,31
1221,19,1,CE110,7
1210,19,0,CE120,32
1220,19,1,CE130,6
1211,19,0,CE140,33
1006,16,1,CE160,20
1212,19,0,CE160,34
2534,39,0,CE160,66
2965,45,1,CE160,16
6453,97,1,CE160,20
971,16,0,CE170,32
1219,19,1,CE170,5
2556,39,1,CE170,2
2939,45,0,CE170,3
6405,97,0,CE170,3
970,16,0,CE175,31
1218,19,1,CE175,4
2652,39,1,CE175,98
2938,45,0,CE175,2
6404,97,0,CE175,2
2531,39,0,CE195,63
2963,45,1,CE195,14
3724,56,0,CE195,36
6451,97,1,CE195,18
2559,39,1,CE200,5
2941,45,0,CE200,5
3742,56,1,CE200,7
6407,97,0,CE200,5
973,16,0,CE205,34
1004,16,1,CE210,18
974,16,0,CE220,35
1003,16,1,CE230,17
975,16,0,CE240,36
1002,16,1,CE250,16
1001,16,1,CE260,15
1000,16,1,CE270,14
999,16,1,CE280,13
998,16,1,CE290,12
3606,55,0,CE335,29
3660,55,1,CE340,28
3605,55,0,CE345,28
2558,39,1,CE350,4
2532,39,0,CE360,64
3725,56,0,CE360,37
1005,16,1,CE365,19
2533,39,0,CE365,65
2964,45,1,CE365,15
3726,56,0,CE365,38
6452,97,1,CE365,19
972,16,0,CE368,33
2557,39,1,CE368,3
2940,45,0,CE368,4
3741,56,1,CE368,6
6406,97,0,CE368,4
976,16,0,CE370,37
977,16,0,CE375,38
978,16,0,CE380,39
3743,56,1,CE380,8
997,16,1,CE390,11
3723,56,0,CE390,35
979,16,0,CE400,40
2560,39,1,CE400,6
2942,45,0,CE400,6
3607,55,0,CE400,30
3744,56,1,CE400,9
6408,97,0,CE400,6
996,16,1,CE410,10
3659,55,1,CE410,27
3722,56,0,CE410,34
981,16,0,CE450,42
2562,39,1,CE450,8
2945,45,0,CE450,9
3609,55,0,CE450,32
3746,56,1,CE450,11
6410,97,0,CE450,8
6450,97,1,CE450,17
994,16,1,CE455,8
3657,55,1,CE455,25
3720,56,0,CE455,32
993,16,1,CE460,7
3656,55,1,CE460,24
3719,56,0,CE460,31
982,16,0,CE470,43
3610,55,0,CE470,33
3747,56,1,CE470,12
992,16,1,CE480,6
3655,55,1,CE480,23
3718,56,0,CE480,30
983,16,0,CE490,44
3611,55,0,CE490,34
3748,56,1,CE490,13
991,16,1,CE495,5
3654,55,1,CE495,22
3717,56,0,CE495,29
990,16,1,CE500,4
3653,55,1,CE500,21
3716,56,0,CE500,28
984,16,0,CE510,45
3612,55,0,CE510,35
3749,56,1,CE510,14
980,16,0,CE950,41
2561,39,1,CE950,7
2943,45,0,CE950,7
3608,55,0,CE950,31
3745,56,1,CE950,10
6409,97,0,CE950,7
6449,97,1,CE950,16
995,16,1,CE955,9
3658,55,1,CE955,26
3721,56,0,CE955,33
6,1,0,CE990,6
21,1,1,CE995,8
986,16,0,CF001,47
987,16,1,CF001,1
3733,56,0,CF001,45
3603,55,0,CF010,26
3714,56,0,CF015,26
3752,56,1,CF020,17
3753,56,1,CF030,18
3754,56,1,CF040,19
3755,56,1,CF060,20
3756,56,1,CF070,21
3757,56,1,CF080,22
3710,56,0,CF090,22
3711,56,0,CF100,23
3712,56,0,CF110,24
3713,56,0,CF120,25
48,5,0,CF140,12
3604,55,0,CF140,27
3715,56,0,CF140,27
81,5,1,CF150,18
3662,55,1,CF150,30
3751,56,1,CF150,16
80,5,1,CF160,17
3661,55,1,CF160,29
3750,56,1,CF160,15
49,5,0,CF170,13
79,5,1,CF175,16
989,16,1,CF175,3
3652,55,1,CF175,20
3735,56,0,CF175,47
50,5,0,CF190,14
985,16,0,CF190,46
3613,55,0,CF190,36
11934,613,0,CF190,1
78,5,1,CF200,15
988,16,1,CF200,2
3651,55,1,CF200,19
3734,56,0,CF200,46
51,5,0,CF210,15
3614,55,0,CF210,37
11935,613,0,CF210,2
77,5,1,CF240,14
3650,55,1,CF240,18
52,5,0,CF250,16
3615,55,0,CF250,38
11936,613,0,CF250,3
76,5,1,CF255,13
3649,55,1,CF255,17
53,5,0,CF270,17
3616,55,0,CF270,39
11937,613,0,CF270,4
75,5,1,CF280,12
3648,55,1,CF280,16
54,5,0,CF330,18
74,5,1,CF340,11
55,5,0,CF350,19
73,5,1,CF360,10
56,5,0,CF370,20
72,5,1,CF380,9
57,5,0,CF390,21
71,5,1,CF400,8
58,5,0,CF410,22
70,5,1,CF420,7
59,5,0,CF430,23
69,5,1,CF440,6
60,5,0,CF450,24
68,5,1,CF460,5
61,5,0,CF485,25
126,6,0,CF485,36
67,5,1,CF490,4
177,6,1,CF490,26
125,6,0,CF500,35
178,6,1,CF510,27
124,6,0,CF520,34
179,6,1,CF530,28
292,7,1,CF530,9
123,6,0,CF540,33
180,6,1,CF550,29
293,7,1,CF550,10
122,6,0,CF561,32
272,7,0,CF561,60
181,6,1,CF570,30
294,7,1,CF570,11
121,6,0,CF600,31
271,7,0,CF600,59
182,6,1,CF610,31
295,7,1,CF610,12
120,6,0,CF640,30
270,7,0,CF640,58
183,6,1,CF650,32
296,7,1,CF650,13
119,6,0,CF660,29
269,7,0,CF660,57
184,6,1,CF670,33
297,7,1,CF670,14
118,6,0,CF700,28
268,7,0,CF700,56
185,6,1,CF710,34
298,7,1,CF710,15
117,6,0,CF720,27
267,7,0,CF720,55
186,6,1,CF730,35
299,7,1,CF730,16
116,6,0,CF740,26
266,7,0,CF740,54
187,6,1,CF750,36
300,7,1,CF750,17
3707,56,0,CG010,19
3708,56,0,CG020,20
3709,56,0,CG030,21
3758,56,1,CG040,23
3759,56,1,CG050,24
3760,56,1,CG060,25
3761,56,1,CG070,26
3600,55,0,CG100,23
3601,55,0,CG120,24
3602,55,0,CG130,25
424,10,0,CG140,8
468,10,1,CG155,22
3599,55,0,CG155,22
425,10,0,CG160,9
467,10,1,CG170,21
3598,55,0,CG170,21
426,10,0,CG180,10
466,10,1,CG190,20
465,10,1,CG210,19
427,10,0,CG220,11
428,10,0,CG230,12
464,10,1,CG240,18
463,10,1,CG250,17
429,10,0,CG260,13
430,10,0,CG270,14
462,10,1,CG280,16
461,10,1,CG290,15
435,10,0,CG300,19
6673,111,1,CG300,3
436,10,0,CG310,20
6674,111,1,CG310,4
457,10,1,CG320,11
6668,111,0,CG320,55
288,7,1,CG330,5
289,7,1,CG340,6
290,7,1,CG360,7
291,7,1,CG370,8
273,7,0,CG380,61
274,7,0,CG390,62
275,7,0,CG410,63
287,7,1,CG420,4
276,7,0,CG430,64
286,7,1,CG440,3
431,10,0,CG450,15
277,7,0,CG600,65
432,10,0,CG600,16
458,10,1,CG600,12
6669,111,0,CG600,56
278,7,0,CG605,66
284,7,1,CG605,1
433,10,0,CG605,17
459,10,1,CG605,13
6670,111,0,CG605,57
6671,111,1,CG605,1
285,7,1,CG615,2
434,10,0,CG615,18
460,10,1,CG615,14
6672,111,1,CG615,2
29,2,0,CG990,3
34,2,1,CG995,3
110,6,0,CH010,20
260,7,0,CH010,48
552,11,1,CH010,5
193,6,1,CH020,42
543,11,0,CH020,67
111,6,0,CH030,21
261,7,0,CH030,49
553,11,1,CH030,6
192,6,1,CH040,41
305,7,1,CH040,22
542,11,0,CH040,66
112,6,0,CH050,22
262,7,0,CH050,50
191,6,1,CH060,40
304,7,1,CH060,21
113,6,0,CH070,23
263,7,0,CH070,51
190,6,1,CH080,39
303,7,1,CH080,20
114,6,0,CH090,24
264,7,0,CH090,52
189,6,1,CH100,38
302,7,1,CH100,19
115,6,0,CH110,25
265,7,0,CH110,53
188,6,1,CH120,37
301,7,1,CH120,18
3664,55,1,CH130,32
3663,55,1,CH140,31
822,14,1,CH150,36
6792,114,1,CH150,11
821,14,1,CH160,35
6791,114,1,CH160,10
751,14,0,CH170,18
6772,114,0,CH170,45
820,14,1,CH180,34
6790,114,1,CH180,9
752,14,0,CH190,19
6773,114,0,CH190,46
753,14,0,CH200,20
6774,114,0,CH200,47
47,5,0,CH210,11
82,5,1,CH220,19
46,5,0,CH230,10
83,5,1,CH240,20
45,5,0,CH250,9
819,14,1,CH250,33
6789,114,1,CH250,8
84,5,1,CH260,21
754,14,0,CH260,21
6775,114,0,CH260,48
44,5,0,CH270,8
818,14,1,CH270,32
6788,114,1,CH270,7
85,5,1,CH280,22
755,14,0,CH280,22
6776,114,0,CH280,49
43,5,0,CH290,7
817,14,1,CH290,31
6787,114,1,CH290,6
86,5,1,CH300,23
756,14,0,CH300,23
6777,114,0,CH300,50
42,5,0,CH310,6
816,14,1,CH310,30
6786,114,1,CH310,5
41,5,0,CH320,5
815,14,1,CH320,29
6785,114,1,CH320,4
87,5,1,CH330,24
757,14,0,CH330,24
6778,114,0,CH330,51
3665,55,1,CI010,33
3666,55,1,CI020,34
3667,55,1,CI030,35
469,10,1,CI050,23
423,10,0,CI060,7
422,10,0,CI070,6
470,10,1,CI090,24
471,10,1,CI100,25
421,10,0,CI110,5
420,10,0,CI120,4
472,10,1,CI130,26
473,10,1,CI140,27
419,10,0,CI145,3
554,11,1,CI280,7
555,11,1,CI290,8
541,11,0,CI300,65
556,11,1,CI310,9
540,11,0,CI320,64
557,11,1,CI330,10
558,11,1,CI335,11
539,11,0,CI340,63
538,11,0,CI350,62
827,14,1,CI360,41
6797,114,1,CI360,16
826,14,1,CI380,40
6796,114,1,CI380,15
746,14,0,CI390,13
6767,114,0,CI390,40
825,14,1,CI400,39
6795,114,1,CI400,14
747,14,0,CI410,14
6768,114,0,CI410,41
748,14,0,CI420,15
6769,114,0,CI420,42
824,14,1,CI430,38
6794,114,1,CI430,13
823,14,1,CI440,37
6793,114,1,CI440,12
749,14,0,CI450,16
6770,114,0,CI450,43
750,14,0,CI470,17
6771,114,0,CI470,44
960,16,0,CJ010,21
3834,57,0,CJ010,55
4117,61,0,CJ010,77
4784,75,0,CJ010,53
1013,16,1,CJ075,27
3899,57,1,CJ075,56
4194,61,1,CJ075,68
4801,75,1,CJ075,8
958,16,0,CJ086,19
3832,57,0,CJ086,53
4115,61,0,CJ086,75
4782,75,0,CJ086,51
5446,85,0,CJ086,54
1015,16,1,CJ090,29
3901,57,1,CJ090,58
4196,61,1,CJ090,70
4856,75,1,CJ090,63
5445,85,0,CJ100,53
5456,85,1,CJ110,6
5444,85,0,CJ120,52
5457,85,1,CJ130,7
5458,85,1,CJ140,8
5443,85,0,CJ150,51
5459,85,1,CJ160,9
5442,85,0,CJ165,50
5441,85,0,CJ180,49
5460,85,1,CJ190,10
5461,85,1,CJ210,11
5440,85,0,CJ220,48
5462,85,1,CJ230,12
5439,85,0,CJ240,47
5438,85,0,CJ250,46
5463,85,1,CJ260,13
5464,85,1,CJ270,14
5437,85,0,CJ280,45
3673,55,1,CJ290,41
3764,56,1,CJ290,29
5511,85,1,CJ290,61
3672,55,1,CJ300,40
3763,56,1,CJ300,28
5510,85,1,CJ300,60
3596,55,0,CJ310,19
3705,56,0,CJ310,17
3762,56,1,CJ320,27
5509,85,1,CJ320,59
3597,55,0,CJ330,20
3706,56,0,CJ330,18
3671,55,1,CJ361,39
3670,55,1,CJ363,38
3669,55,1,CJ405,37
3668,55,1,CJ410,36
828,14,1,CJ420,42
6798,114,1,CJ420,17
745,14,0,CJ425,12
6766,114,0,CJ425,39
744,14,0,CJ430,11
6765,114,0,CJ430,38
829,14,1,CJ440,43
6799,114,1,CJ440,18
743,14,0,CJ450,10
6764,114,0,CJ450,37
830,14,1,CJ460,44
6800,114,1,CJ460,19
742,14,0,CJ470,9
6763,114,0,CJ470,36
831,14,1,CJ480,45
6801,114,1,CJ480,20
741,14,0,CJ490,8
6762,114,0,CJ490,35
561,11,1,CJ500,14
560,11,1,CJ510,13
536,11,0,CJ520,60
559,11,1,CJ530,12
537,11,0,CJ540,61
4110,61,0,CJ950,70
4448,63,1,CJ950,60
4625,66,1,CJ950,31
4777,75,0,CJ950,46
5447,85,0,CJ950,55
4205,61,1,CJ960,79
4333,63,0,CJ960,13
4566,66,0,CJ960,13
4855,75,1,CJ960,62
5455,85,1,CJ960,5
1014,16,1,CJ970,28
3900,57,1,CJ970,57
4195,61,1,CJ970,69
4802,75,1,CJ970,9
959,16,0,CJ980,20
3833,57,0,CJ980,54
4116,61,0,CJ980,76
4783,75,0,CJ980,52
11,1,0,CJ990,11
16,1,1,CJ995,3
938,15,1,CK101,47
937,15,1,CK103,46
841,15,0,CK105,1
939,15,1,CK105,48
842,15,0,CK110,2
4324,63,0,CK110,4
4557,66,0,CK110,4
4454,63,1,CK125,66
4631,66,1,CK125,37
843,15,0,CK130,3
4325,63,0,CK130,5
4558,66,0,CK130,5
4453,63,1,CK140,65
4630,66,1,CK140,36
844,15,0,CK150,4
4326,63,0,CK150,6
4559,66,0,CK150,6
4455,63,1,CK155,67
4632,66,1,CK155,38
845,15,0,CK160,5
1075,17,1,CK160,1
4201,61,1,CK160,75
4327,63,0,CK160,7
4560,66,0,CK160,7
4849,75,1,CK160,56
4452,63,1,CK170,64
4629,66,1,CK170,35
4456,63,1,CK175,68
4633,66,1,CK175,39
4321,63,0,CK180,1
4457,63,1,CK180,69
4554,66,0,CK180,1
4634,66,1,CK180,40
4322,63,0,CK183,2
4555,66,0,CK183,2
4323,63,0,CK190,3
4556,66,0,CK190,3
1073,17,0,CK195,39
4202,61,1,CK195,76
4328,63,0,CK195,8
4561,66,0,CK195,8
4850,75,1,CK195,57
4113,61,0,CK210,73
4203,61,1,CK210,77
4329,63,0,CK210,9
4451,63,1,CK210,63
4562,66,0,CK210,9
4628,66,1,CK210,34
4780,75,0,CK210,49
4851,75,1,CK210,58
5450,85,0,CK210,58
5451,85,1,CK210,1
1074,17,0,CK211,40
4330,63,0,CK220,10
4563,66,0,CK220,10
4852,75,1,CK220,59
5452,85,1,CK220,2
4112,61,0,CK261,72
4450,63,1,CK261,62
4627,66,1,CK261,33
4779,75,0,CK261,48
5449,85,0,CK261,57
4204,61,1,CK266,78
4331,63,0,CK266,11
4564,66,0,CK266,11
4853,75,1,CK266,60
5453,85,1,CK266,3
4111,61,0,CK270,71
4449,63,1,CK270,61
4626,66,1,CK270,32
4778,75,0,CK270,47
5448,85,0,CK270,56
4332,63,0,CK275,12
4565,66,0,CK275,12
4854,75,1,CK275,61
5454,85,1,CK275,4
238,7,0,EA010,26
327,7,1,EA020,44
237,7,0,EA030,25
328,7,1,EA040,45
236,7,0,EA050,24
329,7,1,EA060,46
330,7,1,EA080,47
235,7,0,EA090,23
331,7,1,EA100,48
234,7,0,EA110,22
332,7,1,EA120,49
333,7,1,EA160,50
233,7,0,EA170,21
232,7,0,EA200,20
334,7,1,EA210,51
231,7,0,EA220,19
335,7,1,EA230,52
230,7,0,EA240,18
336,7,1,EA250,53
229,7,0,EA260,17
1047,17,0,EA260,13
228,7,0,EA270,16
1046,17,0,EA270,12
337,7,1,EA280,54
1102,17,1,EA280,28
338,7,1,EA290,55
1103,17,1,EA290,29
227,7,0,EA300,15
1045,17,0,EA300,11
344,7,1,EA310,61
1104,17,1,EA310,30
1273,20,0,EA310,22
226,7,0,EA320,14
1044,17,0,EA320,10
1316,20,1,EA320,22
345,7,1,EA330,62
1105,17,1,EA330,31
1274,20,0,EA330,23
225,7,0,EA340,13
1043,17,0,EA340,9
1315,20,1,EA340,21
346,7,1,EA350,63
1275,20,0,EA350,24
224,7,0,EA360,12
1042,17,0,EA360,8
1314,20,1,EA360,20
283,7,0,EA370,71
339,7,1,EA380,56
1317,20,1,EA380,23
282,7,0,EA390,70
1272,20,0,EA390,21
340,7,1,EA400,57
1318,20,1,EA400,24
281,7,0,EA410,69
1271,20,0,EA410,20
341,7,1,EA420,58
1319,20,1,EA420,25
280,7,0,EA430,68
1270,20,0,EA430,19
342,7,1,EA440,59
1320,20,1,EA440,26
279,7,0,EA450,67
1269,20,0,EA450,18
343,7,1,EA460,60
1321,20,1,EA460,27
1048,17,0,EA462,14
1101,17,1,EA463,27
1049,17,0,EA464,15
1546,25,0,EA700,64
1608,25,1,EA700,59
645,12,0,EB010,25
875,15,0,EB010,35
1108,17,1,EB010,34
1322,20,1,EB010,28
701,12,1,EB020,30
909,15,1,EB020,18
1039,17,0,EB020,5
702,12,1,EB030,31
910,15,1,EB030,19
1040,17,0,EB030,6
644,12,0,EB040,24
874,15,0,EB040,34
1107,17,1,EB040,33
703,12,1,EB050,32
911,15,1,EB050,20
1041,17,0,EB050,7
643,12,0,EB060,23
873,15,0,EB060,33
1106,17,1,EB060,32
223,7,0,EB070,11
347,7,1,EB080,64
222,7,0,EB090,10
221,7,0,EB100,9
220,7,0,EB120,8
348,7,1,EB130,65
349,7,1,EB140,66
219,7,0,EB150,7
350,7,1,EB180,67
780,14,0,EB180,47
218,7,0,EB191,6
792,14,1,EB191,6
351,7,1,EB200,68
781,14,0,EB200,48
217,7,0,EB210,5
791,14,1,EB210,5
352,7,1,EB220,69
782,14,0,EB220,49
1336,20,1,EB220,42
1707,27,1,EB220,17
353,7,1,EB230,70
783,14,0,EB230,50
1337,20,1,EB230,43
1708,27,1,EB230,18
216,7,0,EB240,4
790,14,1,EB240,4
1182,19,0,EB240,4
1255,20,0,EB240,4
1673,27,0,EB240,4
215,7,0,EB250,3
789,14,1,EB250,3
1181,19,0,EB250,3
1254,20,0,EB250,3
1672,27,0,EB250,3
354,7,1,EB260,71
784,14,0,EB260,51
1249,19,1,EB260,35
1338,20,1,EB260,44
1709,27,1,EB260,19
12080,620,0,EB260,6
214,7,0,EB270,2
788,14,1,EB270,2
1180,19,0,EB270,2
1253,20,0,EB270,2
1411,24,0,EB270,2
1671,27,0,EB270,2
2580,39,1,EB270,26
12213,624,0,EB270,30
12535,633,0,EB270,2
355,7,1,EB275,72
785,14,0,EB275,52
1250,19,1,EB275,36
1339,20,1,EB275,45
1479,24,1,EB275,41
1710,27,1,EB275,20
12081,620,0,EB275,7
12211,624,0,EB275,28
12243,624,1,EB275,14
12588,633,1,EB275,27
1412,24,0,EB370,3
12214,624,0,EB370,31
12536,633,0,EB370,3
1478,24,1,EB380,40
12242,624,1,EB380,13
12587,633,1,EB380,26
1477,24,1,EB385,39
2513,39,0,EB385,45
12241,624,1,EB385,12
12586,633,1,EB385,25
1413,24,0,EB390,4
2583,39,1,EB390,29
12215,624,0,EB390,32
12537,633,0,EB390,4
1414,24,0,EB395,5
2584,39,1,EB395,30
12216,624,0,EB395,33
12538,633,0,EB395,5
1335,20,1,EB400,41
1706,27,1,EB400,16
1256,20,0,EB410,5
1674,27,0,EB410,5
1334,20,1,EB420,40
1705,27,1,EB420,15
1257,20,0,EB430,6
1675,27,0,EB430,6
1333,20,1,EB440,39
1704,27,1,EB440,14
1258,20,0,EB450,7
1676,27,0,EB450,7
1259,20,0,EB460,8
1677,27,0,EB460,8
1332,20,1,EB470,38
1703,27,1,EB470,13
1331,20,1,EB480,37
1702,27,1,EB480,12
1260,20,0,EB490,9
1678,27,0,EB490,9
1330,20,1,EB500,36
1701,27,1,EB500,11
1261,20,0,EB510,10
1679,27,0,EB510,10
1329,20,1,EB520,35
1700,27,1,EB520,10
1262,20,0,EB530,11
1680,27,0,EB530,11
1328,20,1,EB540,34
1699,27,1,EB540,9
1263,20,0,EB550,12
1681,27,0,EB550,12
1327,20,1,EB560,33
1698,27,1,EB560,8
1264,20,0,EB570,13
1682,27,0,EB570,13
1326,20,1,EB580,32
1697,27,1,EB580,7
1265,20,0,EB590,14
1683,27,0,EB590,14
1266,20,0,EB600,15
1684,27,0,EB600,15
1325,20,1,EB610,31
1696,27,1,EB610,6
1324,20,1,EB620,30
1695,27,1,EB620,5
1267,20,0,EB630,16
1685,27,0,EB630,16
1410,24,0,EB920,1
2718,40,1,EB920,1
3076,47,0,EB920,1
11362,302,1,EB920,1
12212,624,0,EB920,29
12534,633,0,EB920,1
1480,24,1,EB925,42
2717,40,0,EB925,65
3157,47,1,EB925,42
11361,302,0,EB925,65
12082,620,0,EB925,8
12589,633,1,EB925,28
356,7,1,EB930,73
786,14,0,EB930,53
1145,18,0,EB930,32
1251,19,1,EB930,37
1340,20,1,EB930,46
1711,27,1,EB930,21
2516,39,0,EB930,48
2579,39,1,EB930,25
12244,624,1,EB930,15
213,7,0,EB935,1
787,14,1,EB935,1
1146,18,1,EB935,1
1179,19,0,EB935,1
1252,20,0,EB935,1
1670,27,0,EB935,1
3,1,0,EB990,3
24,1,1,EB995,11
1147,18,1,EC010,2
2517,39,0,EC010,49
2719,40,1,EC010,2
1144,18,0,EC040,31
2578,39,1,EC040,24
2716,40,0,EC040,64
3156,47,1,EC040,41
2522,39,0,EC050,54
2720,40,1,EC050,3
2573,39,1,EC060,19
2715,40,0,EC060,63
2523,39,0,EC070,55
2728,40,1,EC070,11
2572,39,1,EC080,18
2714,40,0,EC080,62
2571,39,1,EC090,17
2713,40,0,EC090,61
2729,40,1,EC100,12
2712,40,0,EC120,60
2730,40,1,EC130,13
2711,40,0,EC150,59
3155,47,1,EC200,40
3077,47,0,EC210,2
3078,47,0,EC220,3
3154,47,1,EC230,39
3079,47,0,EC240,4
3153,47,1,EC250,38
3080,47,0,EC260,5
3081,47,0,EC265,6
3152,47,1,EC270,37
3151,47,1,EC275,36
3082,47,0,EC280,7
3150,47,1,EC290,35
3083,47,0,EC300,8
3084,47,0,EC305,9
3149,47,1,EC310,34
3148,47,1,EC315,33
2798,42,0,EC320,13
2841,42,1,EC330,22
2799,42,0,EC340,14
2840,42,1,EC350,21
2800,42,0,EC360,15
2839,42,1,EC365,20
2838,42,1,EC370,19
2801,42,0,EC380,16
2802,42,0,EC401,17
2807,42,0,EC420,22
2832,42,1,EC430,13
2833,42,1,EC440,14
2806,42,0,EC445,21
2515,39,0,EC453,47
2581,39,1,EC495,27
2805,42,0,EC500,20
2834,42,1,EC510,15
2837,42,1,EC600,18
2803,42,0,EC605,18
2836,42,1,EC610,17
2804,42,0,EC615,19
2835,42,1,EC620,16
2582,39,1,EC700,28
2514,39,0,EC710,46
2,1,0,EC990,2
25,1,1,EC995,12
1517,25,0,ED030,35
8908,225,0,ED030,28
12114,622,0,ED030,32
1573,25,1,ED041,24
8912,225,1,ED041,2
12152,622,1,ED041,19
1518,25,0,ED050,36
8813,222,0,ED050,25
8909,225,0,ED050,29
8997,228,0,ED050,59
12115,622,0,ED050,33
1572,25,1,ED070,23
8816,222,1,ED070,2
12151,622,1,ED070,18
1626,26,0,ED080,14
1644,26,1,ED080,6
2825,42,1,ED080,6
1627,26,0,ED100,15
1645,26,1,ED100,7
2826,42,1,ED100,7
1628,26,0,ED120,16
1646,26,1,ED120,8
2827,42,1,ED120,8
2813,42,0,ED130,28
1629,26,0,ED140,17
1647,26,1,ED140,9
2828,42,1,ED140,9
2811,42,0,ED142,26
2812,42,0,ED150,27
2829,42,1,ED160,10
2830,42,1,ED165,11
2810,42,0,ED170,25
2809,42,0,ED175,24
2831,42,1,ED180,12
2808,42,0,ED190,23
1630,26,0,ED210,18
1648,26,1,ED210,10
1631,26,0,ED220,19
1649,26,1,ED220,11
1632,26,0,ED240,20
1650,26,1,ED240,12
1633,26,0,ED270,21
1651,26,1,ED270,13
1634,26,0,ED290,22
1652,26,1,ED290,14
